,Hard-U,Fe %,Cr %,Depth,Strikes/mm2,Static Force,Amplitude,Predict,Gradient
923,200.0,11.6,29.9,923.0,8571.4,50.0,50.0,200.44136,-0.004425048828125
924,200.0,11.6,29.9,924.0,8571.4,50.0,50.0,200.43697,-0.00439453125
925,200.0,11.6,29.9,925.0,8571.4,50.0,50.0,200.43266,-0.004302978515625
926,200.0,11.6,29.9,926.0,8571.4,50.0,50.0,200.42834,-0.0043182373046875
927,200.0,11.6,29.9,927.0,8571.4,50.0,50.0,200.42412,-0.0042266845703125
928,200.0,11.6,29.9,928.0,8571.4,50.0,50.0,200.4199,-0.00421142578125
929,200.0,11.6,29.9,929.0,8571.4,50.0,50.0,200.41574,-0.0041656494140625
930,200.0,11.6,29.9,930.0,8571.4,50.0,50.0,200.41162,-0.004119873046875
931,200.0,11.6,29.9,931.0,8571.4,50.0,50.0,200.40753,-0.00408935546875
932,200.0,11.6,29.9,932.0,8571.4,50.0,50.0,200.40349,-0.0040435791015625
933,200.0,11.6,29.9,933.0,8571.4,50.0,50.0,200.39944,-0.0040435791015625
934,200.0,11.6,29.9,934.0,8571.4,50.0,50.0,200.39552,-0.0039215087890625
935,200.0,11.6,29.9,935.0,8571.4,50.0,50.0,200.3916,-0.0039215087890625
936,200.0,11.6,29.9,936.0,8571.4,50.0,50.0,200.38766,-0.003936767578125
937,200.0,11.6,29.9,937.0,8571.4,50.0,50.0,200.38385,-0.003814697265625
938,200.0,11.6,29.9,938.0,8571.4,50.0,50.0,200.38004,-0.003814697265625
939,200.0,11.6,29.9,939.0,8571.4,50.0,50.0,200.37625,-0.0037841796875
940,200.0,11.6,29.9,940.0,8571.4,50.0,50.0,200.37253,-0.00372314453125
941,200.0,11.6,29.9,941.0,8571.4,50.0,50.0,200.36882,-0.0037078857421875
942,200.0,11.6,29.9,942.0,8571.4,50.0,50.0,200.36517,-0.0036468505859375
943,200.0,11.6,29.9,943.0,8571.4,50.0,50.0,200.36153,-0.0036468505859375
944,200.0,11.6,29.9,944.0,8571.4,50.0,50.0,200.35797,-0.0035552978515625
945,200.0,11.6,29.9,945.0,8571.4,50.0,50.0,200.35445,-0.0035247802734375
946,200.0,11.6,29.9,946.0,8571.4,50.0,50.0,200.35086,-0.0035858154296875
947,200.0,11.6,29.9,947.0,8571.4,50.0,50.0,200.3474,-0.0034637451171875
948,200.0,11.6,29.9,948.0,8571.4,50.0,50.0,200.34396,-0.0034332275390625
949,200.0,11.6,29.9,949.0,8571.4,50.0,50.0,200.34053,-0.0034332275390625
950,200.0,11.6,29.9,950.0,8571.4,50.0,50.0,200.33713,-0.0034027099609375
951,200.0,11.6,29.9,951.0,8571.4,50.0,50.0,200.3338,-0.003326416015625
952,200.0,11.6,29.9,952.0,8571.4,50.0,50.0,200.33047,-0.003326416015625
953,200.0,11.6,29.9,953.0,8571.4,50.0,50.0,200.32724,-0.00323486328125
954,200.0,11.6,29.9,954.0,8571.4,50.0,50.0,200.32393,-0.0033111572265625
955,200.0,11.6,29.9,955.0,8571.4,50.0,50.0,200.32072,-0.003204345703125
956,200.0,11.6,29.9,956.0,8571.4,50.0,50.0,200.31757,-0.0031585693359375
957,200.0,11.6,29.9,957.0,8571.4,50.0,50.0,200.31442,-0.003143310546875
958,200.0,11.6,29.9,958.0,8571.4,50.0,50.0,200.3113,-0.0031280517578125
959,200.0,11.6,29.9,959.0,8571.4,50.0,50.0,200.30823,-0.0030670166015625
960,200.0,11.6,29.9,960.0,8571.4,50.0,50.0,200.30513,-0.0030975341796875
961,200.0,11.6,29.9,961.0,8571.4,50.0,50.0,200.3021,-0.0030364990234375
962,200.0,11.6,29.9,962.0,8571.4,50.0,50.0,200.29912,-0.0029754638671875
963,200.0,11.6,29.9,963.0,8571.4,50.0,50.0,200.29613,-0.00299072265625
964,200.0,11.6,29.9,964.0,8571.4,50.0,50.0,200.2932,-0.0029296875
965,200.0,11.6,29.9,965.0,8571.4,50.0,50.0,200.29028,-0.0029144287109375
966,200.0,11.6,29.9,966.0,8571.4,50.0,50.0,200.28737,-0.0029144287109375
967,200.0,11.6,29.9,967.0,8571.4,50.0,50.0,200.28458,-0.0027923583984375
968,200.0,11.6,29.9,968.0,8571.4,50.0,50.0,200.28174,-0.002838134765625
969,200.0,11.6,29.9,969.0,8571.4,50.0,50.0,200.27893,-0.0028076171875
970,200.0,11.6,29.9,970.0,8571.4,50.0,50.0,200.27617,-0.0027618408203125
971,200.0,11.6,29.9,971.0,8571.4,50.0,50.0,200.27344,-0.0027313232421875
972,200.0,11.6,29.9,972.0,8571.4,50.0,50.0,200.27072,-0.002716064453125
973,200.0,11.6,29.9,973.0,8571.4,50.0,50.0,200.26804,-0.002685546875
974,200.0,11.6,29.9,974.0,8571.4,50.0,50.0,200.26537,-0.0026702880859375
975,200.0,11.6,29.9,975.0,8571.4,50.0,50.0,200.26273,-0.0026397705078125
976,200.0,11.6,29.9,976.0,8571.4,50.0,50.0,200.26015,-0.0025787353515625
977,200.0,11.6,29.9,977.0,8571.4,50.0,50.0,200.25757,-0.0025787353515625
978,200.0,11.6,29.9,978.0,8571.4,50.0,50.0,200.25497,-0.002593994140625
979,200.0,11.6,29.9,979.0,8571.4,50.0,50.0,200.25243,-0.0025482177734375
980,200.0,11.6,29.9,980.0,8571.4,50.0,50.0,200.24995,-0.002471923828125
981,200.0,11.6,29.9,981.0,8571.4,50.0,50.0,200.24745,-0.00250244140625
982,200.0,11.6,29.9,982.0,8571.4,50.0,50.0,200.24501,-0.00244140625
983,200.0,11.6,29.9,983.0,8571.4,50.0,50.0,200.24255,-0.0024566650390625
984,200.0,11.6,29.9,984.0,8571.4,50.0,50.0,200.24016,-0.0023956298828125
985,200.0,11.6,29.9,985.0,8571.4,50.0,50.0,200.2378,-0.0023651123046875
986,200.0,11.6,29.9,986.0,8571.4,50.0,50.0,200.23541,-0.00238037109375
987,200.0,11.6,29.9,987.0,8571.4,50.0,50.0,200.23306,-0.002349853515625
988,200.0,11.6,29.9,988.0,8571.4,50.0,50.0,200.23076,-0.0023040771484375
989,200.0,11.6,29.9,989.0,8571.4,50.0,50.0,200.22849,-0.0022735595703125
990,200.0,11.6,29.9,990.0,8571.4,50.0,50.0,200.2262,-0.002288818359375
991,200.0,11.6,29.9,991.0,8571.4,50.0,50.0,200.22398,-0.0022125244140625
992,200.0,11.6,29.9,992.0,8571.4,50.0,50.0,200.22176,-0.002227783203125
993,200.0,11.6,29.9,993.0,8571.4,50.0,50.0,200.21951,-0.0022430419921875
994,200.0,11.6,29.9,994.0,8571.4,50.0,50.0,200.21733,-0.0021820068359375
995,200.0,11.6,29.9,995.0,8571.4,50.0,50.0,200.21518,-0.0021514892578125
996,200.0,11.6,29.9,996.0,8571.4,50.0,50.0,200.21306,-0.0021209716796875
997,200.0,11.6,29.9,997.0,8571.4,50.0,50.0,200.21094,-0.0021209716796875
998,200.0,11.6,29.9,998.0,8571.4,50.0,50.0,200.20886,-0.0020751953125
999,200.0,11.6,29.9,999.0,8571.4,50.0,50.0,200.20679,-0.0020751953125
1000,200.0,11.6,29.9,1000.0,8571.4,50.0,50.0,200.20468,-0.002105712890625
1001,200.0,11.6,29.9,1001.0,8571.4,50.0,50.0,200.2027,-0.001983642578125
1002,200.0,11.6,29.9,1002.0,8571.4,50.0,50.0,200.2007,-0.0019989013671875
1003,200.0,11.6,29.9,1003.0,8571.4,50.0,50.0,200.1987,-0.0019989013671875
1004,200.0,11.6,29.9,1004.0,8571.4,50.0,50.0,200.19672,-0.001983642578125
1005,200.0,11.6,29.9,1005.0,8571.4,50.0,50.0,200.19478,-0.0019378662109375
1006,200.0,11.6,29.9,1006.0,8571.4,50.0,50.0,200.19286,-0.001922607421875
1007,200.0,11.6,29.9,1007.0,8571.4,50.0,50.0,200.19093,-0.001922607421875
1008,200.0,11.6,29.9,1008.0,8571.4,50.0,50.0,200.18906,-0.0018768310546875
1009,200.0,11.6,29.9,1009.0,8571.4,50.0,50.0,200.18716,-0.00189208984375
1010,200.0,11.6,29.9,1010.0,8571.4,50.0,50.0,200.18527,-0.00189208984375
1011,200.0,11.6,29.9,1011.0,8571.4,50.0,50.0,200.18343,-0.0018463134765625
1012,200.0,11.6,29.9,1012.0,8571.4,50.0,50.0,200.1816,-0.0018310546875
1013,200.0,11.6,29.9,1013.0,8571.4,50.0,50.0,200.17984,-0.0017547607421875
1014,200.0,11.6,29.9,1014.0,8571.4,50.0,50.0,200.17804,-0.001800537109375
1015,200.0,11.6,29.9,1015.0,8571.4,50.0,50.0,200.17627,-0.00177001953125
1016,200.0,11.6,29.9,1016.0,8571.4,50.0,50.0,200.17451,-0.0017547607421875
1017,200.0,11.6,29.9,1017.0,8571.4,50.0,50.0,200.17282,-0.0016937255859375
1018,200.0,11.6,29.9,1018.0,8571.4,50.0,50.0,200.1711,-0.0017242431640625
1019,200.0,11.6,29.9,1019.0,8571.4,50.0,50.0,200.16937,-0.0017242431640625
1020,200.0,11.6,29.9,1020.0,8571.4,50.0,50.0,200.16771,-0.0016632080078125
1021,200.0,11.6,29.9,1021.0,8571.4,50.0,50.0,200.16602,-0.0016937255859375
1022,200.0,11.6,29.9,1022.0,8571.4,50.0,50.0,200.16437,-0.00164794921875
1023,200.0,11.6,29.9,1023.0,8571.4,50.0,50.0,200.16275,-0.001617431640625
1024,200.0,11.6,29.9,1024.0,8571.4,50.0,50.0,200.16112,-0.0016326904296875
1025,200.0,11.6,29.9,1025.0,8571.4,50.0,50.0,200.15959,-0.00152587890625
1026,200.0,11.6,29.9,1026.0,8571.4,50.0,50.0,200.15794,-0.00164794921875
1027,200.0,11.6,29.9,1027.0,8571.4,50.0,50.0,200.15639,-0.001556396484375
1028,200.0,11.6,29.9,1028.0,8571.4,50.0,50.0,200.15482,-0.0015716552734375
1029,200.0,11.6,29.9,1029.0,8571.4,50.0,50.0,200.1533,-0.0015106201171875
1030,200.0,11.6,29.9,1030.0,8571.4,50.0,50.0,200.15175,-0.001556396484375
1031,200.0,11.6,29.9,1031.0,8571.4,50.0,50.0,200.15027,-0.0014801025390625
1032,200.0,11.6,29.9,1032.0,8571.4,50.0,50.0,200.14877,-0.001495361328125
1033,200.0,11.6,29.9,1033.0,8571.4,50.0,50.0,200.14731,-0.00146484375
1034,200.0,11.6,29.9,1034.0,8571.4,50.0,50.0,200.14583,-0.0014801025390625
1035,200.0,11.6,29.9,1035.0,8571.4,50.0,50.0,200.14436,-0.00146484375
1036,200.0,11.6,29.9,1036.0,8571.4,50.0,50.0,200.14291,-0.0014495849609375
1037,200.0,11.6,29.9,1037.0,8571.4,50.0,50.0,200.14154,-0.001373291015625
1038,200.0,11.6,29.9,1038.0,8571.4,50.0,50.0,200.14012,-0.0014190673828125
1039,200.0,11.6,29.9,1039.0,8571.4,50.0,50.0,200.13875,-0.001373291015625
1040,200.0,11.6,29.9,1040.0,8571.4,50.0,50.0,200.13734,-0.00140380859375
1041,200.0,11.6,29.9,1041.0,8571.4,50.0,50.0,200.13599,-0.0013580322265625
1042,200.0,11.6,29.9,1042.0,8571.4,50.0,50.0,200.13463,-0.0013580322265625
1043,200.0,11.6,29.9,1043.0,8571.4,50.0,50.0,200.13332,-0.001312255859375
1044,200.0,11.6,29.9,1044.0,8571.4,50.0,50.0,200.13199,-0.0013275146484375
1045,200.0,11.6,29.9,1045.0,8571.4,50.0,50.0,200.13068,-0.001312255859375
1046,200.0,11.6,29.9,1046.0,8571.4,50.0,50.0,200.12936,-0.001312255859375
1047,200.0,11.6,29.9,1047.0,8571.4,50.0,50.0,200.12804,-0.0013275146484375
1048,200.0,11.6,29.9,1048.0,8571.4,50.0,50.0,200.12683,-0.0012054443359375
1049,200.0,11.6,29.9,1049.0,8571.4,50.0,50.0,200.12555,-0.00128173828125
1050,200.0,11.6,29.9,1050.0,8571.4,50.0,50.0,200.1243,-0.001251220703125
1051,200.0,11.6,29.9,1051.0,8571.4,50.0,50.0,200.12306,-0.0012359619140625
1052,200.0,11.6,29.9,1052.0,8571.4,50.0,50.0,200.12186,-0.0012054443359375
1053,200.0,11.6,29.9,1053.0,8571.4,50.0,50.0,200.12064,-0.001220703125
1054,200.0,11.6,29.9,1054.0,8571.4,50.0,50.0,200.11942,-0.001220703125
1055,200.0,11.6,29.9,1055.0,8571.4,50.0,50.0,200.11827,-0.0011444091796875
1056,200.0,11.6,29.9,1056.0,8571.4,50.0,50.0,200.11707,-0.0012054443359375
1057,200.0,11.6,29.9,1057.0,8571.4,50.0,50.0,200.11589,-0.0011749267578125
1058,200.0,11.6,29.9,1058.0,8571.4,50.0,50.0,200.11479,-0.0010986328125
1059,200.0,11.6,29.9,1059.0,8571.4,50.0,50.0,200.11365,-0.0011444091796875
1060,200.0,11.6,29.9,1060.0,8571.4,50.0,50.0,200.11249,-0.00115966796875
1061,200.0,11.6,29.9,1061.0,8571.4,50.0,50.0,200.11137,-0.0011138916015625
1062,200.0,11.6,29.9,1062.0,8571.4,50.0,50.0,200.1103,-0.001068115234375
1063,200.0,11.6,29.9,1063.0,8571.4,50.0,50.0,200.10918,-0.001129150390625
1064,200.0,11.6,29.9,1064.0,8571.4,50.0,50.0,200.1081,-0.0010833740234375
1065,200.0,11.6,29.9,1065.0,8571.4,50.0,50.0,200.10707,-0.0010223388671875
1066,200.0,11.6,29.9,1066.0,8571.4,50.0,50.0,200.10596,-0.0011138916015625
1067,200.0,11.6,29.9,1067.0,8571.4,50.0,50.0,200.10489,-0.001068115234375
1068,200.0,11.6,29.9,1068.0,8571.4,50.0,50.0,200.10385,-0.00103759765625
1069,200.0,11.6,29.9,1069.0,8571.4,50.0,50.0,200.10284,-0.001007080078125
1070,200.0,11.6,29.9,1070.0,8571.4,50.0,50.0,200.10182,-0.0010223388671875
1071,200.0,11.6,29.9,1071.0,8571.4,50.0,50.0,200.10078,-0.00103759765625
1072,200.0,11.6,29.9,1072.0,8571.4,50.0,50.0,200.0998,-0.0009918212890625
1073,200.0,11.6,29.9,1073.0,8571.4,50.0,50.0,200.0988,-0.0009918212890625
1074,200.0,11.6,29.9,1074.0,8571.4,50.0,50.0,200.09785,-0.000946044921875
1075,200.0,11.6,29.9,1075.0,8571.4,50.0,50.0,200.09683,-0.0010223388671875
1076,200.0,11.6,29.9,1076.0,8571.4,50.0,50.0,200.0959,-0.0009307861328125
1077,200.0,11.6,29.9,1077.0,8571.4,50.0,50.0,200.09497,-0.0009307861328125
1078,200.0,11.6,29.9,1078.0,8571.4,50.0,50.0,200.09402,-0.000946044921875
1079,200.0,11.6,29.9,1079.0,8571.4,50.0,50.0,200.0931,-0.0009307861328125
1080,200.0,11.6,29.9,1080.0,8571.4,50.0,50.0,200.09216,-0.0009307861328125
1081,200.0,11.6,29.9,1081.0,8571.4,50.0,50.0,200.09123,-0.0009307861328125
1082,200.0,11.6,29.9,1082.0,8571.4,50.0,50.0,200.09035,-0.000885009765625
1083,200.0,11.6,29.9,1083.0,8571.4,50.0,50.0,200.08943,-0.00091552734375
1084,200.0,11.6,29.9,1084.0,8571.4,50.0,50.0,200.08856,-0.0008697509765625
1085,200.0,11.6,29.9,1085.0,8571.4,50.0,50.0,200.08768,-0.000885009765625
1086,200.0,11.6,29.9,1086.0,8571.4,50.0,50.0,200.08682,-0.0008544921875
1087,200.0,11.6,29.9,1087.0,8571.4,50.0,50.0,200.08594,-0.000885009765625
1088,200.0,11.6,29.9,1088.0,8571.4,50.0,50.0,200.0851,-0.0008392333984375
1089,200.0,11.6,29.9,1089.0,8571.4,50.0,50.0,200.08424,-0.0008544921875
1090,200.0,11.6,29.9,1090.0,8571.4,50.0,50.0,200.0834,-0.0008392333984375
1091,200.0,11.6,29.9,1091.0,8571.4,50.0,50.0,200.0826,-0.0008087158203125
1092,200.0,11.6,29.9,1092.0,8571.4,50.0,50.0,200.08174,-0.0008544921875
1093,200.0,11.6,29.9,1093.0,8571.4,50.0,50.0,200.08096,-0.0007781982421875
1094,200.0,11.6,29.9,1094.0,8571.4,50.0,50.0,200.08011,-0.0008544921875
1095,200.0,11.6,29.9,1095.0,8571.4,50.0,50.0,200.07935,-0.000762939453125
1096,200.0,11.6,29.9,1096.0,8571.4,50.0,50.0,200.07857,-0.0007781982421875
1097,200.0,11.6,29.9,1097.0,8571.4,50.0,50.0,200.07776,-0.0008087158203125
1098,200.0,11.6,29.9,1098.0,8571.4,50.0,50.0,200.077,-0.000762939453125
1099,200.0,11.6,29.9,1099.0,8571.4,50.0,50.0,200.07623,-0.000762939453125
1100,200.0,11.6,29.9,1100.0,8571.4,50.0,50.0,200.07547,-0.000762939453125
1101,200.0,11.6,29.9,1101.0,8571.4,50.0,50.0,200.0747,-0.000762939453125
1102,200.0,11.6,29.9,1102.0,8571.4,50.0,50.0,200.07397,-0.000732421875
1103,200.0,11.6,29.9,1103.0,8571.4,50.0,50.0,200.07326,-0.0007171630859375
1104,200.0,11.6,29.9,1104.0,8571.4,50.0,50.0,200.07251,-0.0007476806640625
1105,200.0,11.6,29.9,1105.0,8571.4,50.0,50.0,200.0718,-0.0007171630859375
1106,200.0,11.6,29.9,1106.0,8571.4,50.0,50.0,200.07112,-0.00067138671875
1107,200.0,11.6,29.9,1107.0,8571.4,50.0,50.0,200.07039,-0.000732421875
1108,200.0,11.6,29.9,1108.0,8571.4,50.0,50.0,200.06969,-0.000701904296875
1109,200.0,11.6,29.9,1109.0,8571.4,50.0,50.0,200.06898,-0.000701904296875
1110,200.0,11.6,29.9,1110.0,8571.4,50.0,50.0,200.06831,-0.00067138671875
1111,200.0,11.6,29.9,1111.0,8571.4,50.0,50.0,200.06763,-0.0006866455078125
1112,200.0,11.6,29.9,1112.0,8571.4,50.0,50.0,200.06699,-0.000640869140625
1113,200.0,11.6,29.9,1113.0,8571.4,50.0,50.0,200.0663,-0.0006866455078125
1114,200.0,11.6,29.9,1114.0,8571.4,50.0,50.0,200.06564,-0.0006561279296875
1115,200.0,11.6,29.9,1115.0,8571.4,50.0,50.0,200.065,-0.000640869140625
1116,200.0,11.6,29.9,1116.0,8571.4,50.0,50.0,200.06435,-0.0006561279296875
1117,200.0,11.6,29.9,1117.0,8571.4,50.0,50.0,200.06367,-0.00067138671875
1118,200.0,11.6,29.9,1118.0,8571.4,50.0,50.0,200.0631,-0.000579833984375
1119,200.0,11.6,29.9,1119.0,8571.4,50.0,50.0,200.06242,-0.00067138671875
1120,200.0,11.6,29.9,1120.0,8571.4,50.0,50.0,200.06181,-0.0006103515625
1121,200.0,11.6,29.9,1121.0,8571.4,50.0,50.0,200.06122,-0.0005950927734375
1122,200.0,11.6,29.9,1122.0,8571.4,50.0,50.0,200.0606,-0.0006256103515625
1123,200.0,11.6,29.9,1123.0,8571.4,50.0,50.0,200.06,-0.0005950927734375
1124,200.0,11.6,29.9,1124.0,8571.4,50.0,50.0,200.05942,-0.000579833984375
1125,200.0,11.6,29.9,1125.0,8571.4,50.0,50.0,200.05882,-0.0005950927734375
1126,200.0,11.6,29.9,1126.0,8571.4,50.0,50.0,200.05821,-0.0006103515625
1127,200.0,11.6,29.9,1127.0,8571.4,50.0,50.0,200.05765,-0.0005645751953125
1128,200.0,11.6,29.9,1128.0,8571.4,50.0,50.0,200.05707,-0.000579833984375
1129,200.0,11.6,29.9,1129.0,8571.4,50.0,50.0,200.05649,-0.000579833984375
1130,200.0,11.6,29.9,1130.0,8571.4,50.0,50.0,200.05592,-0.0005645751953125
1131,200.0,11.6,29.9,1131.0,8571.4,50.0,50.0,200.05542,-0.0005035400390625
1132,200.0,11.6,29.9,1132.0,8571.4,50.0,50.0,200.05484,-0.000579833984375
1133,200.0,11.6,29.9,1133.0,8571.4,50.0,50.0,200.0543,-0.0005340576171875
1134,200.0,11.6,29.9,1134.0,8571.4,50.0,50.0,200.05373,-0.000579833984375
1135,200.0,11.6,29.9,1135.0,8571.4,50.0,50.0,200.05322,-0.0005035400390625
1136,200.0,11.6,29.9,1136.0,8571.4,50.0,50.0,200.05269,-0.0005340576171875
1137,200.0,11.6,29.9,1137.0,8571.4,50.0,50.0,200.05219,-0.0005035400390625
1138,200.0,11.6,29.9,1138.0,8571.4,50.0,50.0,200.05167,-0.000518798828125
1139,200.0,11.6,29.9,1139.0,8571.4,50.0,50.0,200.05113,-0.0005340576171875
1140,200.0,11.6,29.9,1140.0,8571.4,50.0,50.0,200.05064,-0.00048828125
1141,200.0,11.6,29.9,1141.0,8571.4,50.0,50.0,200.05016,-0.00048828125
1142,200.0,11.6,29.9,1142.0,8571.4,50.0,50.0,200.04964,-0.000518798828125
1143,200.0,11.6,29.9,1143.0,8571.4,50.0,50.0,200.04916,-0.0004730224609375
1144,200.0,11.6,29.9,1144.0,8571.4,50.0,50.0,200.04868,-0.00048828125
1145,200.0,11.6,29.9,1145.0,8571.4,50.0,50.0,200.04817,-0.0005035400390625
1146,200.0,11.6,29.9,1146.0,8571.4,50.0,50.0,200.0477,-0.0004730224609375
1147,200.0,11.6,29.9,1147.0,8571.4,50.0,50.0,200.04721,-0.00048828125
1148,200.0,11.6,29.9,1148.0,8571.4,50.0,50.0,200.04672,-0.00048828125
1149,200.0,11.6,29.9,1149.0,8571.4,50.0,50.0,200.0463,-0.00042724609375
1150,200.0,11.6,29.9,1150.0,8571.4,50.0,50.0,200.04582,-0.0004730224609375
1151,200.0,11.6,29.9,1151.0,8571.4,50.0,50.0,200.04538,-0.0004425048828125
1152,200.0,11.6,29.9,1152.0,8571.4,50.0,50.0,200.04492,-0.000457763671875
1153,200.0,11.6,29.9,1153.0,8571.4,50.0,50.0,200.04446,-0.000457763671875
1154,200.0,11.6,29.9,1154.0,8571.4,50.0,50.0,200.04402,-0.0004425048828125
1155,200.0,11.6,29.9,1155.0,8571.4,50.0,50.0,200.0436,-0.00042724609375
1156,200.0,11.6,29.9,1156.0,8571.4,50.0,50.0,200.04317,-0.00042724609375
1157,200.0,11.6,29.9,1157.0,8571.4,50.0,50.0,200.04274,-0.00042724609375
1158,200.0,11.6,29.9,1158.0,8571.4,50.0,50.0,200.04233,-0.0004119873046875
1159,200.0,11.6,29.9,1159.0,8571.4,50.0,50.0,200.04189,-0.0004425048828125
1160,200.0,11.6,29.9,1160.0,8571.4,50.0,50.0,200.04147,-0.0004119873046875
1161,200.0,11.6,29.9,1161.0,8571.4,50.0,50.0,200.04106,-0.0004119873046875
1162,200.0,11.6,29.9,1162.0,8571.4,50.0,50.0,200.04065,-0.0004119873046875
1163,200.0,11.6,29.9,1163.0,8571.4,50.0,50.0,200.04024,-0.0004119873046875
1164,200.0,11.6,29.9,1164.0,8571.4,50.0,50.0,200.03983,-0.0004119873046875
1165,200.0,11.6,29.9,1165.0,8571.4,50.0,50.0,200.03944,-0.0003814697265625
1166,200.0,11.6,29.9,1166.0,8571.4,50.0,50.0,200.03905,-0.000396728515625
1167,200.0,11.6,29.9,1167.0,8571.4,50.0,50.0,200.03868,-0.0003662109375
1168,200.0,11.6,29.9,1168.0,8571.4,50.0,50.0,200.03831,-0.0003662109375
1169,200.0,11.6,29.9,1169.0,8571.4,50.0,50.0,200.03792,-0.000396728515625
1170,200.0,11.6,29.9,1170.0,8571.4,50.0,50.0,200.03757,-0.0003509521484375
1171,200.0,11.6,29.9,1171.0,8571.4,50.0,50.0,200.03716,-0.0004119873046875
1172,200.0,11.6,29.9,1172.0,8571.4,50.0,50.0,200.03679,-0.0003662109375
1173,200.0,11.6,29.9,1173.0,8571.4,50.0,50.0,200.03644,-0.0003509521484375
1174,200.0,11.6,29.9,1174.0,8571.4,50.0,50.0,200.03606,-0.0003814697265625
1175,200.0,11.6,29.9,1175.0,8571.4,50.0,50.0,200.03572,-0.000335693359375
1176,200.0,11.6,29.9,1176.0,8571.4,50.0,50.0,200.03534,-0.0003814697265625
1177,200.0,11.6,29.9,1177.0,8571.4,50.0,50.0,200.03502,-0.0003204345703125
1178,200.0,11.6,29.9,1178.0,8571.4,50.0,50.0,200.03464,-0.0003814697265625
1179,200.0,11.6,29.9,1179.0,8571.4,50.0,50.0,200.0343,-0.000335693359375
1180,200.0,11.6,29.9,1180.0,8571.4,50.0,50.0,200.034,-0.00030517578125
1181,200.0,11.6,29.9,1181.0,8571.4,50.0,50.0,200.03365,-0.0003509521484375
1182,200.0,11.6,29.9,1182.0,8571.4,50.0,50.0,200.0333,-0.0003509521484375
1183,200.0,11.6,29.9,1183.0,8571.4,50.0,50.0,200.03296,-0.000335693359375
1184,200.0,11.6,29.9,1184.0,8571.4,50.0,50.0,200.03265,-0.00030517578125
1185,200.0,11.6,29.9,1185.0,8571.4,50.0,50.0,200.03227,-0.0003814697265625
1186,200.0,11.6,29.9,1186.0,8571.4,50.0,50.0,200.03198,-0.0002899169921875
1187,200.0,11.6,29.9,1187.0,8571.4,50.0,50.0,200.03166,-0.0003204345703125
1188,200.0,11.6,29.9,1188.0,8571.4,50.0,50.0,200.03137,-0.0002899169921875
1189,200.0,11.6,29.9,1189.0,8571.4,50.0,50.0,200.03104,-0.000335693359375
1190,200.0,11.6,29.9,1190.0,8571.4,50.0,50.0,200.03073,-0.00030517578125
1191,200.0,11.6,29.9,1191.0,8571.4,50.0,50.0,200.03044,-0.0002899169921875
1192,200.0,11.6,29.9,1192.0,8571.4,50.0,50.0,200.03014,-0.00030517578125
1193,200.0,11.6,29.9,1193.0,8571.4,50.0,50.0,200.02982,-0.0003204345703125
1194,200.0,11.6,29.9,1194.0,8571.4,50.0,50.0,200.02954,-0.000274658203125
1195,200.0,11.6,29.9,1195.0,8571.4,50.0,50.0,200.02925,-0.0002899169921875
1196,200.0,11.6,29.9,1196.0,8571.4,50.0,50.0,200.02896,-0.0002899169921875
1197,200.0,11.6,29.9,1197.0,8571.4,50.0,50.0,200.02867,-0.0002899169921875
1198,200.0,11.6,29.9,1198.0,8571.4,50.0,50.0,200.02838,-0.0002899169921875
1199,200.0,11.6,29.9,1199.0,8571.4,50.0,50.0,200.02809,-0.0002899169921875
1200,200.0,11.6,29.9,1200.0,8571.4,50.0,50.0,200.02782,-0.000274658203125
1201,200.0,11.6,29.9,1201.0,8571.4,50.0,50.0,200.02756,-0.0002593994140625
1202,200.0,11.6,29.9,1202.0,8571.4,50.0,50.0,200.02725,-0.00030517578125
1203,200.0,11.6,29.9,1203.0,8571.4,50.0,50.0,200.02702,-0.0002288818359375
1204,200.0,11.6,29.9,1204.0,8571.4,50.0,50.0,200.02675,-0.000274658203125
1205,200.0,11.6,29.9,1205.0,8571.4,50.0,50.0,200.02644,-0.00030517578125
1206,200.0,11.6,29.9,1206.0,8571.4,50.0,50.0,200.0262,-0.000244140625
1207,200.0,11.6,29.9,1207.0,8571.4,50.0,50.0,200.02592,-0.000274658203125
1208,200.0,11.6,29.9,1208.0,8571.4,50.0,50.0,200.02571,-0.000213623046875
1209,200.0,11.6,29.9,1209.0,8571.4,50.0,50.0,200.02542,-0.0002899169921875
1210,200.0,11.6,29.9,1210.0,8571.4,50.0,50.0,200.02518,-0.000244140625
1211,200.0,11.6,29.9,1211.0,8571.4,50.0,50.0,200.02493,-0.000244140625
1212,200.0,11.6,29.9,1212.0,8571.4,50.0,50.0,200.02466,-0.000274658203125
1213,200.0,11.6,29.9,1213.0,8571.4,50.0,50.0,200.02444,-0.000213623046875
1214,200.0,11.6,29.9,1214.0,8571.4,50.0,50.0,200.02422,-0.0002288818359375
1215,200.0,11.6,29.9,1215.0,8571.4,50.0,50.0,200.02396,-0.0002593994140625
1216,200.0,11.6,29.9,1216.0,8571.4,50.0,50.0,200.02373,-0.0002288818359375
1217,200.0,11.6,29.9,1217.0,8571.4,50.0,50.0,200.0235,-0.0002288818359375
1218,200.0,11.6,29.9,1218.0,8571.4,50.0,50.0,200.02322,-0.000274658203125
1219,200.0,11.6,29.9,1219.0,8571.4,50.0,50.0,200.02301,-0.000213623046875
